track_id,song_id,artist_id,artist_name,song_title,genre,dot1_artist,dot1_song,dot1_genre,dot1_score,dot2_artist,dot2_song,dot2_genre,dot2_score,dot3_artist,dot3_song,dot3_genre,dot3_score,centered1_artist,centered1_song,centered1_genre,centered1_score,centered2_artist,centered2_song,centered2_genre,centered2_score,centered3_artist,centered3_song,centered3_genre,centered3_score,corr1_artist,corr1_song,corr1_genre,corr1_score,corr2_artist,corr2_song,corr2_genre,corr2_score,corr3_artist,corr3_song,corr3_genre,corr3_score,cos1_artist,cos1_song,cos1_genre,cos1_score,cos2_artist,cos2_song,cos2_genre,cos2_score,cos3_artist,cos3_song,cos3_genre,cos3_score
TROFEVE12903CD8AAA,SONQLUB12D02199FCD,AR66H0N1187B9AE91E,Etta James,A Sunday Kind of Love,blues,Lauryn Hill,Interlude 5,r&b/soul,2268.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2092.0,Eminem,8 Mile,hip hop,1772.0,Lauryn Hill,Interlude 5,r&b/soul,2010.400000000003,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1876.5749999999991,Eminem,8 Mile,hip hop,1609.4249999999986,Astrud Gilberto,And Roses And Roses,jazz,0.6387857487434727,Melissa Etheridge,Fearless Love,rock,0.6243458212698519,W.A.S.P.,Fistful Of Diamonds,metal,0.6204365192080373,Astrud Gilberto,And Roses And Roses,jazz,0.6520805604100922,Melissa Etheridge,Fearless Love,rock,0.6374657574594913,W.A.S.P.,Fistful Of Diamonds,metal,0.6311391808738567
TRCFPJF128F428A872,SOKCCML12D021B0FC6,AR66H0N1187B9AE91E,Etta James,I Just Want To Make Love To You,blues,Lauryn Hill,Interlude 5,r&b/soul,7889.0,Twista,I'm A Winner (Amended Album Version),hip hop,7104.0,Erykah Badu,I Want You,r&b/soul,6291.0,Lauryn Hill,Interlude 5,r&b/soul,7489.720000000003,Twista,I'm A Winner (Amended Album Version),hip hop,6843.057499999988,Erykah Badu,I Want You,r&b/soul,6144.253749999993,Willie Dixon,I Just Want To Make Love To You,blues,0.8572527623051486,Jesse Johnson,Love Struck,r&b/soul,0.8294796744438512,Jon Secada,Want You_ Miss You_ Love You,latin,0.7970538844156012,Willie Dixon,I Just Want To Make Love To You,blues,0.8602212578815764,Jesse Johnson,Love Struck,r&b/soul,0.8335277879280489,Jon Secada,Want You_ Miss You_ Love You,latin,0.8014557433217919
TRBFTHL128C7196B42,SODJRCC12D02192374,AR66H0N1187B9AE91E,Etta James,My Dearest Darling,blues,Lauryn Hill,Interlude 5,r&b/soul,1609.0,Twista,I'm A Winner (Amended Album Version),hip hop,1603.0,Eminem,My Darling,hip hop,1567.0,Twista,I'm A Winner (Amended Album Version),hip hop,1501.9899999999986,Eminem,My Darling,hip hop,1472.3949999999998,Lauryn Hill,Interlude 5,r&b/soul,1454.4399999999996,Kenny Rogers,Endless love,country,0.6989731103223097,Angie Stone,Snowflakes,r&b/soul,0.6900703783444885,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),r&b/soul,0.6869805448877149,Kenny Rogers,Endless love,country,0.7090147186016058,Angie Stone,Snowflakes,r&b/soul,0.7016972764662263,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),r&b/soul,0.6981418553632347
TRFEGGQ128E07898AA,SOMPSXS12D021B12D7,AR66H0N1187B9AE91E,Etta James,W.O.M.A.N.,blues,Lauryn Hill,Interlude 5,r&b/soul,2237.0,Electrelane,Cut And Run,punk,1879.0,Twista,I'm A Winner (Amended Album Version),hip hop,1744.0,Lauryn Hill,Interlude 5,r&b/soul,2012.5199999999982,Electrelane,Cut And Run,punk,1826.844999999998,Twista,I'm A Winner (Amended Album Version),hip hop,1597.2949999999992,Pretty Maids,Perfect Stranger,metal,0.7352704095327459,The Darkness,Givin' Up (Clean Version),rock,0.7313282315519756,Little Anthony & The Imperials,Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),latin,0.725829735335858,Pretty Maids,Perfect Stranger,metal,0.7408304133687239,The Darkness,Givin' Up (Clean Version),rock,0.7350005406724144,Little Anthony & The Imperials,Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),latin,0.7317444599241864
TRDDDDX128E0793212,SOIOOIR12A58A7EBB8,ARLAUED1187B9ACEAF,Eric Clapton,Alberta,blues,Lauryn Hill,Interlude 5,r&b/soul,1647.0,Twista,I'm A Winner (Amended Album Version),hip hop,1532.0,Eminem,My Darling,hip hop,1249.0,Lauryn Hill,Interlude 5,r&b/soul,1496.1200000000001,Twista,I'm A Winner (Amended Album Version),hip hop,1433.3950000000002,Eminem,My Darling,hip hop,1156.6475000000003,Bay City Rollers,Lovely To See You,pop,0.6170007710107533,Shannon McNally,Down And Dirty,blues,0.6132646651337105,Jennifer Lopez,Theme From Mahagony (Do You Know Where You're Going To),electronic,0.6086252255072351,Bay City Rollers,Lovely To See You,pop,0.626346080342961,Shannon McNally,Down And Dirty,blues,0.623717588308047,Jennifer Lopez,Theme From Mahagony (Do You Know Where You're Going To),electronic,0.6182644199064222
TRWBAGY128F93034BF,SOXIVQT12AB0181061,ARLAUED1187B9ACEAF,Eric Clapton,Before You Accuse Me (Take A Look At Yourself),blues,Lauryn Hill,Interlude 5,r&b/soul,1431.0,Eminem,My Darling,hip hop,1312.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1285.0,Lauryn Hill,Interlude 5,r&b/soul,1254.3599999999988,Eminem,My Darling,hip hop,1203.880000000002,Twista,I'm A Winner (Amended Album Version),hip hop,1163.5599999999972,Bo Diddley,Before You Accuse Me,blues,0.8800229295853705,Fat Joe,Preacher On A Sunday Morning,hip hop,0.6131911839346919,Joss Stone,You Had Me (Live),r&b/soul,0.6047578537285762,Bo Diddley,Before You Accuse Me,blues,0.885745926261553,Fat Joe,Preacher On A Sunday Morning,hip hop,0.6330220103140114,Joss Stone,You Had Me (Live),r&b/soul,0.6217482026427427
TRLWIBC128E0792E2C,SORMUAO12A6D4F9262,ARLAUED1187B9ACEAF,Eric Clapton,Early In The Morning,blues,Lauryn Hill,Interlude 5,r&b/soul,2719.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2110.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,1773.0,Lauryn Hill,Interlude 5,r&b/soul,2428.280000000004,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1866.8774999999953,Danity Kane,Hold Me Down (Album Version),r&b/soul,1638.3050000000044,Seventh Day Slumber,Broken Buildings,rock,0.5768927835311591,Gil Scott-Heron,Me And The Devil,blues,0.5755248582468123,Opeth,The Moor,metal,0.5619421027428304,Gil Scott-Heron,Me And The Devil,blues,0.5968675616148561,Seventh Day Slumber,Broken Buildings,rock,0.5930414797492458,Opeth,The Moor,metal,0.5812763812852317
TRAZQIG128F146372E,SOFZYKR12A6D4F72A5,ARLAUED1187B9ACEAF,Eric Clapton,Floating Bridge,blues,Lauryn Hill,Interlude 5,r&b/soul,2423.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2285.0,Eminem,8 Mile,hip hop,1863.0,Lauryn Hill,Interlude 5,r&b/soul,2134.12,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2043.4162499999993,Eminem,8 Mile,hip hop,1680.683749999999,Lupe Fiasco,Hurt Me Soul (Explicit Album Version),hip hop,0.6499208281616761,Jackie Greene,About Cell Block #9,blues,0.6376201798270444,Onyx,Feel Me,hip hop,0.6374150792990851,Lupe Fiasco,Hurt Me Soul (Explicit Album Version),hip hop,0.6664681902367555,Onyx,Feel Me,hip hop,0.656911610446021,Jackie Greene,About Cell Block #9,blues,0.653763644614063
TRQUJCP128F4238206,SOICNJH12A81C22263,ARLAUED1187B9ACEAF,Eric Clapton,Kind Hearted Woman Blues (Album Version),blues,Lauryn Hill,Interlude 5,r&b/soul,1804.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1711.0,Twista,I'm A Winner (Amended Album Version),hip hop,1577.0,Lauryn Hill,Interlude 5,r&b/soul,1601.5999999999976,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1541.737500000002,Erykah Badu,I Want You,r&b/soul,1478.6125000000047,Robert Johnson,Kindhearted Woman Blues,blues,0.9459268741555745,Jonny Lang,Breakin Me,blues,0.6862688998070383,The Mick Fleetwood Blues Band,Black Magic Woman,blues,0.6838707621408097,Robert Johnson,Kindhearted Woman Blues,blues,0.9482073883144873,Jonny Lang,Breakin Me,blues,0.7003492917357614,Anastacia,Club Megamix,rock,0.6961442495270542
TRIDJMD128E078B984,SOWGAGY12A6701F305,ARN0YZ71187B9BA57B,Michael Bublé,That's All (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,4289.0,Twista,I'm A Winner (Amended Album Version),hip hop,2974.0,Michael Jackson,Man In The Mirror,pop,2837.0,Lauryn Hill,Interlude 5,r&b/soul,4020.359999999999,Twista,I'm A Winner (Amended Album Version),hip hop,2798.435000000002,Michael Jackson,Man In The Mirror,pop,2606.6849999999986,Hindi Zahra,Fascination (Album Version),jazz,0.7790582980879697,Mayday Parade,One Man Drinking Games,punk,0.7268641223324006,KC And The Sunshine Band,All My Love,r&b/soul,0.7260595305313376,Hindi Zahra,Fascination (Album Version),jazz,0.7865780716762889,Mayday Parade,One Man Drinking Games,punk,0.7373932721322488,KC And The Sunshine Band,All My Love,r&b/soul,0.7342440698752284
TRYRCXF128F424183D,SOWXYFO12A8AE46AD3,ARGVJPK1187B9909EA,Josh Groban,America (Revised Live Version),classical,Lauryn Hill,Interlude 5,r&b/soul,2325.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2240.0,Eminem,8 Mile,hip hop,1876.0,Lauryn Hill,Interlude 5,r&b/soul,2085.7999999999993,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2039.9625000000003,Eminem,8 Mile,hip hop,1725.0374999999992,Simon & Garfunkel,America,folk,0.9944536467064781,Brand Nubian,All For One (Explicit) (2006 Remastered LP Version),hip hop,0.7371923298814068,The Streets,The Irony Of It All (Album Version),electronic,0.7230060150130502,Simon & Garfunkel,America,folk,0.9947246396459665,Brand Nubian,All For One (Explicit) (2006 Remastered LP Version),hip hop,0.7508391938954497,The Streets,The Irony Of It All (Album Version),electronic,0.7387241738395302
TRDQLTF128E0787809,SODUTDM12A67020476,ARGVJPK1187B9909EA,Josh Groban,Broken Vow (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,4866.0,Twista,I'm A Winner (Amended Album Version),hip hop,4115.0,Erykah Badu,I Want You,r&b/soul,3892.0,Lauryn Hill,Interlude 5,r&b/soul,4527.4400000000005,Twista,I'm A Winner (Amended Album Version),hip hop,3893.7399999999943,Erykah Badu,I Want You,r&b/soul,3767.5700000000156,G4,Broken Vow,classical,0.9990835607231936,Alexandra Burke,Overcome,r&b/soul,0.8109955569163269,Mario Vazquez,Everytime I...,r&b/soul,0.797762116364457,G4,Broken Vow,classical,0.9991177766257915,Alexandra Burke,Overcome,r&b/soul,0.8176179338967285,Il Divo,Mama,classical,0.8027262142956695
TRUAAEQ128F423C52D,SOGDUMI12A8AE45417,ARGVJPK1187B9909EA,Josh Groban,Gira Con Me Questa Notte (Album Version),classical,Abba,Move On,pop,1407.0,Horace Andy,Horse With No Name,reggae,1321.0,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,1148.0,Abba,Move On,pop,1362.5212500000011,Horace Andy,Horse With No Name,reggae,1280.9800000000005,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,1122.008750000003,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,0.7512308791639802,Vittorio Grigolo,Roma Sogna,classical,0.7386685807760828,Paolo Conte,Nord,jazz,0.7384056412490718,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,0.75529830179037,Vittorio Grigolo,Roma Sogna,classical,0.7421281052485834,Paolo Conte,Nord,jazz,0.7413877951825896
TRYGDNA128E078780C,SOWLNSE12A67020479,ARGVJPK1187B9909EA,Josh Groban,Hymne A L'Amour (Album Version),classical,Tryo,Yakamonéyé,reggae,923.0,Fonky Family,L'Amour Du Risque,hip hop,917.0,Sniper,Panam All Star,hip hop,906.0,Tryo,Yakamonéyé,reggae,882.7100000000017,Fonky Family,L'Amour Du Risque,hip hop,879.6000000000013,Sniper,Panam All Star,hip hop,856.3599999999993,Amandine Bourgeois,L'Homme De La Situation,pop,0.7661508738614391,Zazie,Tomber Le Masque,pop,0.7434953961936303,Lokua Kanza,A Tes Côtés,folk,0.7109584331368686,Amandine Bourgeois,L'Homme De La Situation,pop,0.7702577482588894,Zazie,Tomber Le Masque,pop,0.7484485448986042,Lokua Kanza,A Tes Côtés,folk,0.7160180143380986
TRDFTPP128F427550C,SOWOPHG12A8C13DB44,ARGVJPK1187B9909EA,Josh Groban,It Came Upon A Midnight Clear (Album Version),classical,The Streets,Weak Become Heroes,hip hop,1169.0,Travis,Sing,pop,949.0,Jenny Lewis,Sing A Song,country,862.0,The Streets,Weak Become Heroes,hip hop,1085.4812499999991,Travis,Sing,pop,924.5625000000003,Jenny Lewis,Sing A Song,country,836.2687499999979,Travis,Sing,pop,0.5430517263162133,Barry Manilow,Sing It,rock,0.44851043563519016,Cinderella Effect,Israel,classical,0.3974293048565701,Travis,Sing,pop,0.5495001711304566,Barry Manilow,Sing It,rock,0.45772139224764413,Cinderella Effect,Israel,classical,0.40971024655971094
TRRBWRX128F423C535,SOBFGZA12A8AE4542A,ARGVJPK1187B9909EA,Josh Groban,Let Me Fall (From Cirque du Soleil) (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,2200.0,Eminem,8 Mile,hip hop,2187.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2172.0,Eminem,8 Mile,hip hop,2030.2312499999985,Mario Vazquez,Everytime I...,r&b/soul,2024.0625000000027,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1964.268749999999,JET,Let Me Out,rock,0.6617910751137919,Robbie Williams,Come Take Me Over,pop,0.6458772537454097,Charley Pride,Let The Chips Fall,country,0.6395527112980572,JET,Let Me Out,rock,0.6734951718494046,Robbie Williams,Come Take Me Over,pop,0.6575239358312595,Charley Pride,Let The Chips Fall,country,0.6524274900988363
TRJSTLV128F4241832,SOHCDYF12A58A7C604,ARGVJPK1187B9909EA,Josh Groban,Mi Mancherai (Il Postino) (Revised Live Version),classical,Shaggy,Luv Me Up,reggae,663.0,Fabrizio De Andrè,Sinan Capudan Pascià,folk,500.0,Jowell & Randy,Te Ando Buscando,reggae,478.0,Shaggy,Luv Me Up,reggae,621.1099999999977,Fabrizio De Andrè,Sinan Capudan Pascià,folk,483.77499999999816,Jowell & Randy,Te Ando Buscando,reggae,459.04625000000095,Il Divo,Adagio,classical,0.7096432856876043,Il Divo,Musica,classical,0.6900844975768087,Vinicio Capossela,Il Pugile Sentimentale ( Live ),folk,0.671189096562739,Il Divo,Adagio,classical,0.7146649400837465,Il Divo,Musica,classical,0.6953392321425388,Vinicio Capossela,Il Pugile Sentimentale ( Live ),folk,0.6764594891773381
TRBRHPE128E0787803,SOJCMKN12A67020471,ARGVJPK1187B9909EA,Josh Groban,My Confession (Album Version),classical,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3830.0,Eminem,8 Mile,hip hop,3532.0,Lauryn Hill,Interlude 5,r&b/soul,3498.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3546.8699999999944,Mario Vazquez,Everytime I...,r&b/soul,3329.4999999999905,Eminem,8 Mile,hip hop,3318.329999999995,The Distillers,I Understand,punk,0.7829224960131934,Common,Book Of Life,hip hop,0.7592618832784527,Ben Folds Five,Don't Change Your Plans,rock,0.7591900611297343,The Distillers,I Understand,punk,0.7893759960732115,Common,Book Of Life,hip hop,0.7679380626950867,Ben Folds Five,Don't Change Your Plans,rock,0.7678209252492962
TRLJSTZ128F4241831,SOTEXNI12A8AE46AAE,ARGVJPK1187B9909EA,Josh Groban,Oceano (Revised Live Version),classical,Flaminio Maphia,Quelli Che,hip hop,765.0,Fabrizio De Andrè,Sinan Capudan Pascià,folk,631.0,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,587.0,Flaminio Maphia,Quelli Che,hip hop,748.757499999999,Fabrizio De Andrè,Sinan Capudan Pascià,folk,610.9249999999979,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,565.1912499999968,Bluvertigo,Niente Per Scontato,electronic,0.8169154145436078,Paul Potts,Mamma,classical,0.793483584667806,Paul Potts,Bellamore,classical,0.7560820803505014,Bluvertigo,Niente Per Scontato,electronic,0.8193238354908697,Paul Potts,Mamma,classical,0.7964779230746887,Paul Potts,Bellamore,classical,0.7583766446398089
TRGURIJ128E078780B,SORUSFO12A67020478,ARGVJPK1187B9909EA,Josh Groban,Remember When It Rained (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,1644.0,Michael Jackson,Man In The Mirror,pop,1486.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1450.0,Lauryn Hill,Interlude 5,r&b/soul,1430.5599999999984,Michael Jackson,Man In The Mirror,pop,1303.0100000000002,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1271.5049999999987,Josh Groban,Remember When It Rained (Revised Live Version),classical,0.9999999999999916,Copeland,The Day I Lost My Voice (The Suitcase Song),rock,0.5348766313315351,Steely Dan,I Can't Function,rock,0.4813176335877616,Josh Groban,Remember When It Rained (Revised Live Version),classical,1.0000000000000002,Copeland,The Day I Lost My Voice (The Suitcase Song),rock,0.5532172062804781,Steely Dan,I Can't Function,rock,0.5002960267694229
TRYKKOX128F4241839,SOEIAOV12A8AE46AC4,ARGVJPK1187B9909EA,Josh Groban,Remember When It Rained (Revised Live Version),classical,Lauryn Hill,Interlude 5,r&b/soul,1644.0,Michael Jackson,Man In The Mirror,pop,1486.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1450.0,Lauryn Hill,Interlude 5,r&b/soul,1430.5599999999984,Michael Jackson,Man In The Mirror,pop,1303.0100000000002,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1271.5049999999987,Josh Groban,Remember When It Rained (Album Version),classical,0.9999999999999916,Copeland,The Day I Lost My Voice (The Suitcase Song),rock,0.5348766313315351,Steely Dan,I Can't Function,rock,0.4813176335877616,Josh Groban,Remember When It Rained (Album Version),classical,1.0000000000000002,Copeland,The Day I Lost My Voice (The Suitcase Song),rock,0.5532172062804781,Steely Dan,I Can't Function,rock,0.5002960267694229
TRUVBEG128F92F0B48,SORJUAX12AB017CB28,ARGVJPK1187B9909EA,Josh Groban,Smile,classical,Lauryn Hill,Interlude 5,r&b/soul,2716.0,Twista,I'm A Winner (Amended Album Version),hip hop,2258.0,Michael Jackson,Man In The Mirror,pop,1797.0,Lauryn Hill,Interlude 5,r&b/soul,2454.720000000001,Twista,I'm A Winner (Amended Album Version),hip hop,2087.2450000000003,Pain of Salvation,Spitfall,metal,1666.330000000001,a1,Learn To Fly,pop,0.6785633382915319,Pain of Salvation,Spitfall,metal,0.6521045244466204,B.B. King,Jack_ You're Dead!,blues,0.6304020480052974,a1,Learn To Fly,pop,0.6907654148388254,Pain of Salvation,Spitfall,metal,0.6683181023375242,B.B. King,Jack_ You're Dead!,blues,0.6437249161036644
TRJBNZG128EF35A1AA,SOMYGPN12A6D4F7E28,ARGVJPK1187B9909EA,Josh Groban,Solo Por Ti (Album Version),classical,Abba,Move On,pop,1405.0,Horace Andy,Horse With No Name,reggae,1331.0,Violadores del Verso,Dale tiempo al rumor,hip hop,798.0,Abba,Move On,pop,1367.678750000003,Horace Andy,Horse With No Name,reggae,1297.419999999996,Violadores del Verso,Dale tiempo al rumor,hip hop,751.7362500000013,Fey,Solo Por Bailar,pop,0.6296382700753193,Sebastien Tellier,League Chicanos,latin,0.6250653123544235,Buena Vista Social Club,De Camino a la Vereda,latin,0.6156361000329555,Fey,Solo Por Bailar,pop,0.6368036318282508,Sebastien Tellier,League Chicanos,latin,0.6311773477025603,Buena Vista Social Club,De Camino a la Vereda,latin,0.6214542589736745
TRPJAPP128EF35A1AC,SOAGVMD12A6D4F7E2A,ARGVJPK1187B9909EA,Josh Groban,Un Giorno Per Noi (Album Version),classical,The Pharcyde,Otha Fish,hip hop,378.0,Abba,Move On,pop,373.0,Fabrizio De Andrè,Sinan Capudan Pascià,folk,368.0,Fabrizio De Andrè,Sinan Capudan Pascià,folk,358.37500000000256,Abba,Move On,pop,355.1062499999987,The Pharcyde,Otha Fish,hip hop,344.5312499999992,Sergio Cammariere,Oggi,jazz,0.717734684943876,Frankie HI-NRG MC,Sana E Robusta,hip hop,0.6646155564629691,Andrea Bocelli,L'Attesa,classical,0.6516753202104459,Sergio Cammariere,Oggi,jazz,0.72109294214476,Frankie HI-NRG MC,Sana E Robusta,hip hop,0.6687940083445564,Andrea Bocelli,L'Attesa,classical,0.6560733875680482
TRUDTXB128F423C537,SOGQZMP12A8AE4542F,ARGVJPK1187B9909EA,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,4657.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2949.0,Eminem,My Darling,hip hop,2831.0,Lauryn Hill,Interlude 5,r&b/soul,4276.119999999995,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2630.4787500000016,Eminem,My Darling,hip hop,2597.8662499999964,Damien Dempsey,Colony,folk,0.6681568837212656,HELLYEAH,Nausea,metal,0.662171160131957,Lauryn Hill,Interlude 5,r&b/soul,0.6588950984078992,Damien Dempsey,Colony,folk,0.6861895412846089,Lauryn Hill,Interlude 5,r&b/soul,0.6777439830339153,HELLYEAH,Nausea,metal,0.6775570930475653
TRMVVDP128E0787806,SOTQRPK12A67020473,ARGVJPK1187B9909EA,Josh Groban,When You Say You Love Me (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,7162.0,Twista,I'm A Winner (Amended Album Version),hip hop,6206.0,Erykah Badu,I Want You,r&b/soul,4726.0,Lauryn Hill,Interlude 5,r&b/soul,6702.000000000013,Twista,I'm A Winner (Amended Album Version),hip hop,5905.375000000009,Erykah Badu,I Want You,r&b/soul,4556.93750000001,Lyle Lovett,North Dakota,country,0.7949397208293707,Liz Phair,Go On Ahead,rock,0.7915556229330071,Monica,Hurts The Most,r&b/soul,0.7883585346125478,Lyle Lovett,North Dakota,country,0.80153950644782,Liz Phair,Go On Ahead,rock,0.7994179058074643,Monica,Hurts The Most,r&b/soul,0.7970711675926523
TRIEQWR128E078780D,SOULFRO12A6702047A,ARGVJPK1187B9909EA,Josh Groban,You Raise Me Up (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,4545.0,Twista,I'm A Winner (Amended Album Version),hip hop,4530.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3980.0,Twista,I'm A Winner (Amended Album Version),hip hop,4302.727499999995,Lauryn Hill,Interlude 5,r&b/soul,4197.239999999999,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3689.176250000002,Russell Watson,You Raise Me Up,classical,0.9949111152533232,David Crowder*Band,All Around Me,classical,0.7043813639732505,All Time Low,Therapy,punk,0.6975033815037823,Russell Watson,You Raise Me Up,classical,0.9950341894694665,David Crowder*Band,All Around Me,classical,0.7121688843972471,All Time Low,Therapy,punk,0.7066703124759901
TRBEYYM128F1493C56,SOKMZQL12A58A76B19,ARGVJPK1187B9909EA,Josh Groban,Believe (Album Version),classical,Lauryn Hill,Interlude 5,r&b/soul,2718.0,Twista,I'm A Winner (Amended Album Version),hip hop,2074.0,Michael Jackson,Man In The Mirror,pop,1737.0,Lauryn Hill,Interlude 5,r&b/soul,2427.2800000000007,Twista,I'm A Winner (Amended Album Version),hip hop,1884.0050000000003,MIMS,Move (If You Wanna),hip hop,1541.8074999999983,Beverley Craven,Phoenix From The Fire,folk,0.6117977647093786,Cilla Black,Alfie,pop,0.6045658836197512,Pain of Salvation,Spitfall,metal,0.5789936782914011,Beverley Craven,Phoenix From The Fire,folk,0.626074851774407,Cilla Black,Alfie,pop,0.6253044259172873,Pain of Salvation,Spitfall,metal,0.6002286115458932
